ABINSPAY,ABMEDGOV1,ABHELP1,ABHELP2,ABHELP3,ABHELP4,ABMORAL,ABSTATE1,ABSTATE2,SEX,RACE,CLASS,PARTYID,ID
0,0,0,0,0,0,0,0,0,2,1,3,6,1555
0,1,0,0,0,0,0,0,0,1,1,3,5,1556
0,1,0,0,0,0,0,0,0,1,1,3,5,1557
0,0,0,0,0,0,0,0,0,2,1,3,4,1558
0,0,0,0,0,0,0,0,0,1,1,3,5,1559
0,1,0,0,0,0,0,0,0,2,2,2,3,1560
1,0,0,0,1,0,0,0,1,2,2,3,0,1561
0,1,0,0,0,0,0,1,0,1,1,2,5,1562
0,0,0,0,0,0,0,0,0,2,2,3,0,1563
0,1,0,0,0,0,0,0,0,2,1,3,4,1564
0,0,0,0,0,0,0,0,0,2,2,1,1,1565
0,1,0,0,0,0,0,0,0,1,2,2,0,1566
0,1,0,0,0,0,0,0,0,1,2,2,0,1567
0,1,0,0,0,0,0,0,0,1,1,2,5,1568
0,0,0,0,0,0,0,0,0,2,1,1,2,1569
0,0,0,0,0,0,0,0,0,1,2,3,1,1570
1,0,0,0,0,0,0,0,0,2,2,3,0,1571
0,1,0,0,0,0,0,0,0,1,2,2,0,1572
0,0,0,0,0,0,0,0,0,2,2,2,0,1574
0,1,0,0,0,0,0,0,0,2,2,3,0,1575
0,0,0,0,0,0,0,0,0,1,2,3,0,1576
0,1,0,0,0,0,0,0,0,2,2,2,0,1577
0,0,0,0,0,0,0,0,0,2,2,2,0,1578
0,0,0,0,0,0,0,0,0,2,1,2,2,1579
0,1,0,0,0,0,0,1,0,1,1,3,3,1580
0,0,0,0,0,0,0,0,0,1,1,3,6,1581
0,1,0,0,0,0,0,1,1,1,1,3,4,1582
1,1,0,0,0,0,0,0,1,1,1,2,5,1583
0,0,0,0,0,0,0,0,0,1,1,4,6,1584
0,0,0,0,0,0,0,0,0,2,2,3,0,1585
0,1,0,0,0,0,0,0,0,2,1,2,3,1586
0,0,0,0,0,0,0,0,0,1,2,3,1,1587
0,1,0,0,0,0,0,0,0,2,2,3,0,1588
0,0,0,0,0,0,0,0,0,1,1,4,6,1589
0,1,0,0,0,0,0,0,0,1,2,3,0,1590
0,0,0,0,0,0,0,1,0,1,1,3,3,1591
0,1,0,0,0,0,0,0,0,2,1,1,1,1592
0,0,0,0,0,0,0,1,1,1,3,3,3,1593
0,1,0,0,0,0,0,0,0,2,1,3,0,1594
0,0,0,0,0,0,0,0,0,2,1,3,5,1595
0,1,0,0,0,0,0,1,1,2,1,2,6,1596
0,0,0,0,0,0,0,0,0,2,1,3,0,1597
0,1,0,0,0,0,0,0,0,2,1,3,6,1598
0,1,0,0,0,0,0,0,0,2,1,1,3,1599
1,0,0,0,0,0,0,0,0,2,1,2,1,1600
0,1,0,0,0,0,0,0,0,1,3,3,3,1601
0,1,0,0,0,0,0,1,1,1,1,2,2,1602
0,0,0,0,0,0,0,0,0,2,2,2,0,1603
0,1,0,0,0,0,0,1,1,2,2,2,0,1604
0,0,1,0,1,0,0,1,0,2,1,2,6,1605
0,0,0,0,0,0,0,0,0,2,2,2,3,1606
0,1,0,0,0,0,0,0,0,1,1,2,2,1607
1,0,0,0,0,0,0,1,1,1,3,3,3,1608
0,1,0,0,0,0,0,0,0,2,1,2,2,1609
0,0,0,0,0,0,0,0,0,1,1,2,3,1610
1,0,0,0,0,0,0,1,0,1,1,2,3,1611
0,1,0,0,0,0,0,0,0,1,1,2,2,1612
0,1,0,0,0,0,0,0,0,2,1,3,2,1614
0,0,0,0,0,0,0,0,0,2,1,3,1,1615
0,1,0,0,0,0,0,0,0,1,1,3,5,1616
0,0,0,0,0,0,0,0,0,1,1,3,7,1617
0,0,0,0,0,0,0,0,0,1,1,2,2,1618
0,1,0,0,0,0,0,0,0,1,1,4,4,1620
0,0,0,0,0,0,0,0,0,2,1,2,5,1621
0,1,0,0,0,0,0,0,0,1,1,3,1,1622
1,0,0,0,0,0,0,0,0,2,1,3,1,1623
0,1,1,0,0,0,0,1,0,2,1,4,5,1624
0,0,0,0,0,0,0,0,0,2,1,1,2,1626
0,1,0,0,0,0,0,1,0,2,1,1,7,1627
0,0,0,0,1,0,0,0,0,1,1,2,6,1628
0,1,0,0,0,0,0,0,0,1,1,3,6,1629
0,1,0,0,0,0,0,1,0,2,1,3,2,1630
0,0,0,0,0,0,0,0,0,2,1,2,4,1631
0,1,0,0,0,0,0,1,0,1,1,2,6,1632
0,0,0,0,0,0,0,0,0,2,1,2,3,1633
0,1,0,0,0,0,0,0,0,1,1,2,3,1634
0,0,0,0,0,0,0,0,0,2,1,3,6,1635
0,1,0,0,0,0,0,0,0,2,1,3,5,1636
0,0,0,0,0,0,0,0,0,2,1,2,1,1639
0,1,0,0,0,0,0,1,0,1,1,2,6,1640
0,0,0,0,0,0,0,0,0,2,1,3,1,1641
0,1,0,0,0,0,0,0,0,1,1,3,6,1642
0,0,0,0,0,0,0,0,0,2,1,3,1,1643
0,1,0,0,0,0,0,0,0,1,1,2,7,1644
0,0,0,0,0,0,0,0,1,2,1,2,0,1645
0,1,0,0,0,0,0,0,0,1,1,1,4,1646
0,0,0,0,0,0,0,0,0,1,1,2,7,1647
0,0,0,0,0,0,0,0,0,2,1,2,5,1648
0,1,0,0,0,0,0,0,0,2,1,3,1,1649
0,0,0,0,0,0,0,1,1,2,1,3,4,1650
0,1,0,0,0,0,0,0,0,2,1,2,0,1651
0,0,0,0,0,0,0,1,0,2,1,2,3,1652
0,1,0,0,0,0,0,0,0,2,1,3,1,1653
0,0,0,0,0,0,0,0,0,2,1,2,0,1654
0,1,0,0,0,0,0,0,0,1,1,3,6,1655
0,0,0,0,0,0,0,1,1,1,1,1,2,1656
0,1,0,0,0,0,0,1,0,1,1,2,3,1657
0,1,0,0,0,0,0,1,0,1,1,3,6,1658
0,0,0,0,0,0,0,0,0,1,1,2,3,1659
0,1,0,0,0,0,0,1,0,1,1,3,0,1660
0,0,0,0,0,0,0,0,0,1,1,2,4,1661
0,0,0,0,0,0,0,0,0,2,1,2,2,1662
0,1,0,0,0,0,0,0,0,1,1,2,1,1663
0,0,0,0,0,0,0,0,1,2,1,2,6,1664
0,0,0,0,0,0,0,1,1,1,1,1,4,1665
0,1,0,0,0,0,0,0,0,2,1,1,5,1666
0,0,0,0,0,0,0,0,0,2,1,2,6,1667
1,0,0,0,0,0,0,0,0,2,1,1,2,1668
0,1,0,0,0,0,0,0,0,1,1,3,1,1669
0,0,0,0,0,0,0,0,0,2,2,2,5,1670
0,0,0,0,0,0,0,1,0,1,1,3,0,1671
0,1,0,0,0,0,0,0,0,2,1,3,4,1672
0,1,0,0,0,0,0,0,0,1,1,2,4,1673
0,0,0,0,0,0,0,0,0,1,1,3,6,1674
0,1,0,0,0,0,0,0,0,1,1,3,6,1675
0,0,0,0,0,0,0,0,0,1,1,3,5,1676
0,1,0,0,0,0,0,0,0,2,1,2,5,1677
0,0,0,0,0,0,0,0,0,2,1,2,0,1678
0,1,0,0,0,0,0,1,1,1,1,3,3,1679
0,1,0,0,0,0,0,0,0,1,1,3,3,1680
0,1,0,0,0,0,0,0,0,1,1,3,0,1681
0,1,0,0,0,0,0,0,0,1,1,3,7,1683
0,1,0,0,0,0,0,0,0,2,1,2,6,1684
0,1,0,0,0,0,0,0,0,2,1,2,3,1685
0,0,0,0,0,0,0,0,0,1,1,2,0,1687
0,1,0,0,0,0,0,0,0,1,1,3,6,1688
0,0,0,1,0,0,0,0,0,1,1,3,3,1690
0,0,0,0,0,0,0,0,0,2,1,3,6,1691
0,0,0,0,0,0,0,0,0,1,1,2,1,1692
0,1,0,0,0,0,0,1,0,2,1,3,4,1693
0,0,0,0,0,0,0,1,0,2,1,3,1,1694
0,0,0,0,0,0,0,0,0,1,1,1,1,1695
0,0,0,0,0,0,0,0,0,2,1,2,0,1696
0,1,1,0,0,0,0,0,0,2,1,1,1,1697
0,0,0,0,0,0,0,0,0,1,2,4,3,1698
0,0,0,0,0,0,0,0,0,1,1,3,2,1700
0,0,0,0,0,0,0,0,0,2,2,1,1,1701
0,0,0,0,0,0,0,0,0,1,1,3,4,1702
1,1,0,0,0,0,0,1,0,1,2,2,1,1703
0,1,0,0,0,0,0,0,0,2,2,2,1,1704
0,0,0,0,0,0,0,0,0,1,1,3,4,1706
0,0,0,0,0,0,0,0,0,1,1,3,4,1707
0,1,0,0,0,0,0,0,0,1,1,2,2,1708
0,0,0,0,0,0,0,0,0,2,3,3,1,1709
0,1,0,0,0,0,0,0,0,2,1,2,7,1710
0,0,0,0,0,0,0,0,0,1,1,1,3,1711
0,1,1,0,0,0,0,0,0,2,1,1,3,1712
0,0,0,0,0,0,0,1,0,1,1,2,6,1713
0,1,0,0,0,0,0,0,0,2,1,3,0,1714
0,1,0,0,0,0,0,0,0,1,1,2,2,1715
0,0,0,0,0,0,0,0,0,1,1,3,2,1716
0,1,0,0,0,0,0,0,0,1,1,3,1,1717
0,1,0,0,0,0,0,0,0,1,2,3,1,1718
0,0,0,0,0,0,0,0,0,1,1,2,2,1719
0,1,0,0,0,0,0,0,0,2,1,2,2,1720
0,0,0,0,0,0,0,0,0,1,1,2,3,1722
0,1,0,0,0,0,0,1,0,1,1,3,0,1723
0,0,0,0,0,0,0,0,0,1,1,2,0,1724
0,0,0,0,0,0,0,1,1,2,3,1,3,1725
0,1,0,0,0,0,0,0,0,1,1,3,7,1726
0,1,0,0,0,0,0,1,0,1,2,1,2,1727
0,0,0,0,0,0,0,0,0,2,1,2,2,1728
0,1,0,0,0,0,0,0,0,1,1,2,5,1729
0,1,0,0,0,0,0,0,0,1,2,2,1,1730
0,1,0,0,0,0,0,0,0,2,1,2,6,1731
0,0,0,0,0,0,0,0,0,2,1,3,5,1732
0,1,0,0,0,0,0,1,0,1,1,2,4,1733
0,0,0,0,0,0,0,0,0,2,1,3,5,1734
0,1,0,0,0,0,0,0,0,1,1,3,5,1735
0,0,0,0,0,0,0,0,0,2,1,3,4,1736
0,0,0,0,0,0,0,0,0,2,1,3,0,1737
0,0,0,0,0,0,0,0,0,2,1,3,6,1738
0,1,0,0,0,0,0,0,0,1,1,2,2,1739
0,0,0,0,0,0,0,0,0,1,1,3,6,1740
0,1,0,0,0,0,0,0,0,2,2,2,1,1741
0,1,0,0,0,0,0,1,0,2,1,2,5,1742
0,0,0,0,0,0,0,0,0,1,1,3,2,1744
0,0,0,0,0,0,0,0,0,2,1,3,1,1745
0,1,0,0,0,0,0,1,0,2,1,3,1,1746
0,1,0,0,0,0,0,0,0,1,2,2,0,1747
0,0,0,0,0,0,0,0,0,1,1,3,4,1748
0,0,0,0,0,0,0,0,0,1,1,3,4,1749
0,1,0,0,0,0,0,0,0,1,1,2,6,1750
0,1,0,0,0,0,0,0,0,2,1,2,1,1751
0,0,0,0,0,0,0,0,0,2,1,3,4,1752
0,0,0,0,0,0,0,1,0,2,1,3,5,1753
0,1,0,0,0,0,0,1,1,2,1,2,1,1754
0,1,0,0,0,0,0,0,0,2,1,3,7,1755
0,0,0,0,0,0,0,0,0,2,1,2,3,1756
0,1,0,0,0,0,0,0,0,1,1,2,2,1757
0,1,0,0,0,0,0,0,0,2,1,3,2,1758
0,0,0,0,0,0,0,0,0,2,1,3,2,1759
0,1,0,0,0,0,0,0,0,1,1,2,6,1760
0,0,0,0,0,0,0,0,0,2,1,3,1,1761
0,0,0,0,0,0,0,0,0,2,1,2,2,1762
1,1,0,0,0,0,0,0,0,1,1,3,3,1763
0,1,0,0,0,0,0,0,0,2,1,3,6,1764
0,1,0,0,0,0,0,1,0,1,1,2,5,1765
0,1,0,0,0,0,0,0,0,2,1,3,3,1766
0,1,0,0,0,0,0,0,0,1,2,2,4,1767
0,0,0,0,0,0,0,0,0,2,1,2,4,1768
0,1,0,0,0,0,0,0,0,1,1,3,3,1769
0,0,0,0,0,0,0,0,0,1,1,3,1,1770
0,1,0,0,0,0,0,0,0,1,1,3,3,1771
0,0,0,0,0,0,0,0,0,2,1,3,0,1772
0,0,0,0,0,0,0,0,0,2,1,2,4,1773
0,1,0,0,0,0,0,0,0,2,1,1,5,1774
0,0,0,0,0,0,0,0,0,1,3,2,0,1775
0,1,0,0,0,0,0,0,0,1,1,3,0,1776
0,0,0,0,0,0,0,0,0,1,1,3,5,1777
0,0,0,0,0,0,0,0,0,2,1,2,7,1778
0,1,0,0,0,0,0,1,1,1,1,3,2,1779
0,0,0,0,0,0,0,0,0,2,1,2,4,1780
0,0,0,0,0,0,0,1,0,1,1,3,6,1781
0,1,0,0,0,0,0,1,0,2,1,2,6,1782
0,1,0,0,0,0,0,0,0,2,1,3,2,1783
0,0,0,0,0,0,0,0,0,2,1,2,5,1784
1,0,0,0,0,0,0,1,0,2,1,2,3,1785
0,1,0,0,0,0,0,0,0,2,1,2,5,1786
0,1,0,0,0,0,0,0,0,2,1,3,4,1787
0,0,0,0,0,0,1,1,0,2,1,3,5,1788
0,1,0,0,0,0,0,0,0,1,1,3,6,1789
0,1,0,0,0,0,0,0,0,2,1,3,6,1790
0,0,0,0,0,0,0,0,0,2,1,2,2,1791
0,1,0,0,0,0,0,1,0,2,1,3,5,1792
1,1,0,0,0,0,0,0,0,1,1,3,0,1793
0,0,0,0,0,0,0,0,0,1,1,1,3,1794
0,0,0,0,0,0,0,0,0,2,1,3,5,1795
0,1,0,0,0,0,0,0,0,1,1,3,6,1796
1,1,0,0,0,0,0,0,1,2,1,2,0,1797
0,0,1,0,0,0,0,1,1,2,1,3,6,1798
0,0,0,0,0,0,0,0,0,2,1,2,3,1799
0,0,0,0,0,0,0,0,0,1,2,2,3,1800
0,1,0,0,0,0,0,0,0,2,1,2,1,1801
0,0,1,0,0,0,0,1,1,2,1,3,5,1802
0,1,0,0,0,0,0,0,0,1,1,2,4,1803
0,0,0,0,0,0,0,0,0,2,1,3,6,1804
0,0,0,0,0,0,0,0,0,1,2,3,2,1805
0,1,0,0,0,0,0,0,0,2,1,3,4,1806
0,1,0,0,0,0,0,1,1,2,1,3,7,1808
0,0,0,0,0,0,0,0,0,2,1,3,5,1809
0,0,0,0,0,0,0,0,0,1,1,3,5,1810
0,1,0,0,0,0,0,0,0,1,1,3,2,1811
0,0,0,0,0,0,0,0,0,2,1,3,2,1812
0,0,0,0,0,0,0,0,0,1,1,2,3,1813
0,0,0,0,0,0,0,0,0,2,3,2,4,1814
1,0,0,0,0,0,0,0,0,1,1,1,2,1815
0,0,0,0,0,0,0,0,0,1,1,3,6,1816
0,1,0,0,0,0,0,1,1,1,1,2,0,1817
0,0,0,0,0,0,0,0,0,1,1,3,2,1818
0,1,0,0,0,0,0,0,0,1,1,2,0,1819
0,0,0,0,0,0,0,0,0,1,2,2,0,1820
0,1,0,0,0,0,0,1,1,1,1,2,4,1821
0,1,0,0,0,0,0,0,0,1,1,3,6,1822
0,0,0,0,0,0,0,1,0,1,1,2,6,1823
0,1,0,0,0,0,0,0,0,2,1,3,4,1825
0,0,0,0,0,0,0,0,1,2,1,2,3,1826
0,1,0,0,0,0,0,0,0,2,1,3,4,1827
0,0,0,0,0,0,0,0,0,2,1,2,4,1828
0,1,0,0,0,0,0,0,0,2,1,3,6,1829
0,0,0,0,0,0,0,1,1,1,1,2,1,1830
0,1,0,0,0,0,0,0,0,2,1,3,6,1831
0,1,0,0,0,0,0,0,0,2,2,2,0,1832
0,0,0,0,0,0,0,1,1,2,2,2,3,1833
0,1,0,0,0,0,0,1,0,1,2,2,3,1835
0,0,0,0,0,0,0,0,0,2,2,2,4,1836
0,1,0,0,0,0,0,0,0,2,1,3,5,1838
0,1,0,0,0,0,0,0,0,1,1,3,6,1839
0,0,0,0,0,0,0,0,0,1,1,3,5,1840
0,0,0,0,0,0,0,0,0,1,1,3,4,1841
0,1,0,0,0,0,0,0,0,2,1,3,0,1842
0,0,0,0,0,0,0,0,0,2,1,3,6,1843
0,0,0,0,0,0,0,1,0,2,2,1,0,1844
0,0,0,0,0,0,0,0,0,1,2,3,0,1845
0,1,0,0,0,0,0,1,0,2,1,1,1,1846
0,1,0,0,0,0,0,0,0,1,2,3,0,1847
0,1,0,0,0,0,0,0,0,2,1,2,5,1848
0,0,0,0,0,0,0,1,1,1,1,3,0,1849
0,1,0,0,0,0,0,1,1,1,1,1,0,1850
0,0,0,0,1,0,0,0,0,1,2,3,2,1851
0,0,0,0,0,0,0,0,0,2,1,2,3,1852
0,0,0,0,0,0,0,1,0,1,1,3,5,1853
0,0,0,0,0,0,0,0,0,2,1,3,3,1854
1,0,0,0,0,0,0,1,0,1,1,3,2,1855
0,0,0,0,0,0,0,1,1,2,1,4,4,1856
0,1,1,0,0,0,0,1,0,1,1,3,5,1857
0,1,0,0,0,0,0,0,0,2,1,3,0,1858
0,1,0,0,0,0,0,0,0,2,3,2,3,1859
0,0,0,0,0,0,0,0,0,2,1,2,3,1860
0,0,0,0,0,0,0,1,0,2,1,1,3,1861
0,1,0,0,0,0,0,0,0,2,1,3,2,1862
0,0,0,0,0,0,0,1,0,2,3,2,2,1863
0,1,0,0,0,0,0,1,0,1,1,3,6,1864
0,1,0,0,0,0,0,0,0,2,1,2,7,1865
0,1,0,0,0,0,0,0,0,1,1,3,6,1866
0,1,0,0,0,0,0,0,0,2,3,1,3,1867
0,1,0,0,0,0,0,0,0,1,1,3,5,1868
0,1,0,0,0,0,0,0,0,2,1,1,1,1869
0,0,0,0,0,0,0,0,0,2,3,2,2,1870
0,0,0,0,0,0,0,0,0,1,3,2,3,1871
0,1,0,0,0,1,0,0,0,1,1,3,4,1872
0,0,0,0,0,0,0,0,0,2,1,2,3,1873
0,1,0,0,0,0,0,0,0,1,3,2,1,1874
0,1,0,0,0,0,0,1,0,2,1,2,4,1875
0,0,0,0,0,0,0,1,0,2,3,2,7,1876
0,1,0,0,0,0,0,0,0,2,2,3,0,1877
0,0,0,0,0,0,0,0,0,1,1,2,3,1878
0,1,0,0,0,0,0,0,0,2,2,3,3,1879
0,1,0,0,0,0,0,0,0,2,1,2,6,1880
0,1,0,0,0,0,0,0,0,2,2,2,2,1881
0,0,0,0,0,0,0,1,0,2,3,2,1,1882
0,0,0,0,0,0,0,0,0,2,1,2,4,1883
0,0,0,0,0,0,0,0,0,1,3,2,4,1884
0,0,0,0,0,0,0,0,0,1,3,2,3,1885
0,1,0,0,0,0,0,0,0,2,1,3,1,1886
0,0,0,0,0,0,0,1,1,2,1,2,6,1887
0,0,0,0,0,0,0,0,0,1,1,2,3,1889
0,1,0,0,0,0,0,0,0,2,3,2,4,1890
0,0,0,0,0,0,0,0,0,1,3,3,2,1891
0,1,0,0,0,0,0,0,0,1,3,3,3,1892
0,1,0,0,0,0,0,0,0,1,2,3,3,1893
0,0,0,0,0,0,0,0,0,2,3,3,1,1894
0,0,0,0,0,0,0,0,0,2,3,2,0,1895
0,0,0,0,0,0,0,0,0,1,3,2,1,1897
0,1,0,0,0,0,0,0,0,2,1,2,6,1898
0,1,0,0,0,0,0,0,0,2,3,2,1,1899
0,1,0,0,0,0,0,0,0,1,2,2,1,1900
0,0,0,0,0,0,0,0,0,1,3,2,5,1901
0,1,0,0,0,0,0,0,0,2,2,3,3,1902
0,0,0,0,0,0,0,1,1,2,1,3,3,1903
0,1,0,0,0,0,0,0,0,1,1,2,1,1904
0,1,0,0,0,0,0,0,0,2,3,3,3,1905
0,0,0,0,0,0,0,0,0,1,2,2,1,1906
0,1,0,0,0,0,0,0,0,1,1,3,6,1907
0,0,0,0,0,0,0,0,0,2,1,3,3,1908
0,1,0,0,0,0,0,0,0,1,1,3,5,1909
0,0,0,0,0,0,0,0,0,2,1,2,6,1910
0,1,0,0,0,0,0,0,0,1,1,3,2,1911
0,0,0,0,0,0,0,0,0,2,1,2,2,1912
0,0,0,0,0,0,0,1,0,2,1,2,0,1913
0,0,0,0,0,0,0,0,0,1,1,3,6,1914
0,1,0,0,0,0,0,0,0,1,1,2,0,1915
0,0,0,0,0,0,0,1,0,2,1,3,6,1917
0,1,0,0,0,0,0,0,1,1,3,4,3,1918
0,1,0,0,0,0,0,0,0,1,1,2,1,1919
0,0,0,0,0,0,0,0,0,1,1,2,4,1920
0,0,0,0,0,0,0,0,0,2,1,2,1,1921
0,0,0,0,0,0,0,0,0,1,1,2,5,1922
0,0,0,0,0,0,0,0,0,2,1,2,1,1924
0,0,0,0,0,0,0,0,0,1,1,2,1,1925
0,1,0,0,0,0,0,0,0,2,1,2,3,1926
0,1,0,0,0,0,0,0,0,1,1,3,3,1927
0,0,0,0,0,0,0,0,0,2,1,1,3,1928
0,0,0,0,0,0,0,0,1,2,3,2,6,1930
0,1,0,0,0,0,0,0,0,1,1,3,0,1931
0,0,0,0,0,0,0,0,0,2,1,3,0,1932
0,1,0,0,0,0,0,0,0,2,1,3,3,1933
0,0,0,0,0,0,0,1,1,2,1,3,1,1934
0,1,0,0,0,0,0,0,0,2,1,2,4,1935
0,0,0,0,0,0,0,1,1,1,1,3,0,1936
0,0,0,0,0,0,0,0,0,2,1,3,5,1937
0,0,0,0,0,0,0,0,0,2,1,3,1,1938
0,0,0,0,0,0,0,1,0,1,1,3,3,1939
0,0,0,0,0,0,0,0,0,2,1,3,6,1940
0,1,0,0,0,0,0,0,0,1,1,3,5,1941
0,0,0,0,1,0,0,1,0,2,1,2,1,1942
0,0,0,0,0,0,0,0,0,2,1,3,6,1943
0,1,0,0,0,0,0,0,0,2,1,3,1,1944
0,1,0,0,0,0,0,1,0,2,1,3,5,1945
0,1,0,0,0,0,0,0,0,1,1,4,7,1947
0,0,0,0,0,0,0,0,0,1,1,1,1,1948
1,1,0,0,0,0,0,0,0,1,1,2,6,1949
1,0,0,0,0,0,0,0,0,1,1,3,7,1950
0,1,0,0,0,0,0,0,0,2,3,1,1,1951
0,1,0,0,0,0,0,0,0,2,1,2,5,1952
0,0,0,0,0,0,0,0,0,1,1,1,4,1953
0,0,0,0,0,0,0,0,0,2,1,3,6,1954
0,0,0,0,0,0,0,0,0,1,1,2,4,1955
0,1,0,0,0,0,0,0,0,2,1,2,2,1956
0,1,0,0,0,0,0,0,0,2,1,3,5,1957
0,0,1,0,1,1,0,0,0,1,1,3,6,1958
0,1,0,0,0,0,0,0,0,1,1,2,0,1960
1,1,0,0,0,0,0,0,0,2,3,1,5,1961
0,0,0,0,0,0,0,0,0,1,1,3,3,1962
0,1,0,0,0,0,0,0,0,1,3,2,3,1963
0,1,0,0,0,0,0,0,0,2,3,2,3,1964
0,1,1,0,0,0,0,1,0,1,3,2,3,1965
0,0,0,0,0,0,0,0,0,2,1,2,1,1966
0,0,0,0,0,0,0,0,0,2,3,2,3,1967
0,1,0,0,0,0,0,0,0,2,1,2,0,1968
0,0,0,0,0,0,0,0,0,2,1,1,3,1969
0,0,0,0,0,0,0,0,0,2,1,3,5,1971
0,1,0,0,0,0,0,0,0,1,1,3,2,1972
0,1,0,0,0,0,0,0,0,1,2,2,0,1973
0,0,0,0,0,0,0,1,0,1,1,2,4,1974
0,1,0,0,0,0,0,0,0,2,1,2,3,1975
0,0,0,0,0,0,0,0,0,2,1,3,6,1976
0,1,0,0,0,0,0,0,0,1,2,2,5,1977
0,0,0,0,0,0,0,0,0,1,1,2,4,1978
0,1,0,0,0,0,0,0,0,1,3,3,3,1979
0,1,0,0,0,0,0,0,0,2,3,2,3,1980
0,1,0,0,0,0,0,0,0,1,3,1,0,1981
0,0,0,0,0,0,0,0,0,1,1,3,0,1982
0,1,0,0,0,0,0,0,0,1,1,3,2,1983
0,0,0,0,0,0,0,0,0,2,1,2,2,1984
0,0,0,0,0,0,0,0,0,2,2,2,4,1985
0,1,0,0,0,0,0,0,0,2,3,2,2,1986
0,1,0,0,0,0,0,0,0,2,2,2,3,1987
0,1,0,0,0,0,0,0,0,2,1,1,5,1988
0,0,0,0,0,0,0,0,0,1,3,1,3,1989
0,1,0,0,0,0,0,0,0,2,3,3,1,1990
0,0,0,0,0,0,0,0,0,1,3,2,6,1991
0,1,0,0,0,0,0,0,0,1,3,2,3,1992
0,1,0,0,0,0,0,1,0,1,1,1,3,1993
0,0,0,0,0,0,0,0,0,2,1,2,3,1994
0,0,0,0,0,0,0,0,0,1,1,1,3,1995
0,0,0,0,0,0,0,0,0,2,1,3,2,1996
0,1,0,0,0,0,0,0,0,1,1,2,1,1997
0,1,0,0,0,0,0,0,0,2,1,3,0,1998
0,0,0,0,0,0,0,0,0,2,1,1,0,1999
0,1,0,0,0,0,0,1,0,2,3,1,0,2000
0,0,0,0,0,0,0,1,0,1,3,1,6,2001
0,1,0,0,0,0,0,1,0,2,1,3,0,2002
0,0,0,0,0,0,0,0,0,2,1,3,5,2003
0,1,0,0,0,0,0,0,0,2,1,3,6,2004
0,0,0,0,0,0,0,0,0,1,1,2,0,2005
0,1,0,0,0,0,0,0,0,2,1,3,5,2006
0,1,0,0,0,0,0,0,0,2,3,1,1,2007
0,0,0,0,0,0,0,0,0,2,1,3,0,2008
0,1,0,0,0,0,0,0,0,2,1,2,0,2009
0,0,0,0,0,0,0,0,0,2,3,2,2,2010
0,1,0,0,0,0,0,0,0,1,1,3,0,2011
0,1,0,0,0,0,0,0,0,2,1,3,6,2012
0,1,0,0,0,0,0,0,0,1,1,2,0,2013
1,1,0,0,0,0,0,0,0,1,1,1,3,2015
0,1,0,0,0,0,0,0,0,2,1,2,6,2016
0,0,0,0,0,0,0,0,0,2,1,2,6,2017
0,1,0,0,0,0,0,0,0,1,1,3,6,2018
0,0,0,0,0,0,0,0,0,1,1,3,6,2019
0,1,0,0,0,0,0,0,0,1,1,3,5,2020
0,1,0,0,0,0,0,0,0,1,1,1,1,2021
0,0,0,0,0,0,0,0,0,2,1,3,5,2022
0,0,0,0,0,0,0,1,0,1,3,2,5,2023
0,1,0,0,0,0,0,0,0,1,1,2,2,2024
0,0,0,0,0,0,0,0,0,1,1,4,6,2025
0,0,0,0,0,0,0,0,0,2,2,2,3,2026
0,1,0,0,0,0,0,0,0,1,1,2,0,2027
0,1,0,0,0,0,0,0,1,2,1,4,1,2028
0,1,0,0,0,0,0,1,1,2,1,2,3,2029
0,1,0,0,0,0,0,0,0,1,1,2,7,2030
0,0,0,0,0,0,0,0,0,2,1,2,2,2031
0,0,0,0,0,0,0,0,0,2,1,3,0,2032
0,0,0,0,0,0,0,0,0,1,1,2,0,2033
0,1,0,0,0,0,0,0,0,2,1,2,0,2034
0,1,0,0,0,0,0,0,0,2,3,2,0,2035
0,0,0,0,0,0,0,0,0,2,1,2,2,2036
0,1,0,0,0,0,0,0,0,1,1,2,1,2037
0,0,0,0,0,0,0,1,1,1,1,2,6,2038
0,0,0,0,0,0,0,1,1,1,1,1,3,2039
0,0,0,0,0,0,0,1,1,2,3,3,0,2040
0,0,0,0,0,0,0,0,0,1,1,3,6,2041
0,0,0,0,0,0,0,0,0,1,1,4,0,2042
0,1,0,0,0,0,0,0,0,1,3,2,2,2043
0,0,0,0,0,0,0,1,0,1,3,3,3,2044
0,1,0,0,0,0,0,0,0,1,1,3,1,2045
0,1,0,0,0,0,0,0,0,2,3,3,5,2046
0,1,0,0,0,0,0,0,0,2,1,3,5,2047
0,1,0,0,0,0,0,0,0,2,3,2,0,2048
0,0,0,0,0,0,0,0,0,1,1,2,3,2049
0,1,0,0,0,0,0,0,0,1,1,3,5,2050
0,0,0,0,0,0,0,0,0,1,1,2,7,2051
0,0,0,0,0,0,0,0,0,2,1,3,2,2052
0,1,0,0,0,0,0,1,1,1,1,2,6,2053
0,0,1,0,0,0,0,0,1,2,1,3,3,2054
0,0,1,0,0,0,0,0,0,1,1,1,6,2055
0,1,0,0,0,0,0,1,1,1,1,2,2,2056
0,1,0,0,0,0,0,0,0,2,1,1,6,2057
0,1,0,0,0,0,0,0,1,2,1,1,3,2058
0,0,0,0,0,0,0,0,0,2,1,2,4,2059
